Game ID,Date,Team_L,PTS_L,Racha_L,Team_V,PTS_V,Racha_V,Cuota_L,Cuota_V,Victoria_Local,PTS_Diff,MP,FG_L,FGA_L,FG%_L,2P_L,2PA_L,2P%_L,3P_L,3PA_L,3P%_L,FT_L,FTA_L,FT%_L,ORB_L,DRB_L,TRB_L,AST_L,STL_L,BLK_L,TOV_L,PF_L,FG_V,FGA_V,FG%_V,2P_V,2PA_V,2P%_V,3P_V,3PA_V,3P%_V,FT_V,FTA_V,FT%_V,ORB_V,DRB_V,TRB_V,AST_V,STL_V,BLK_V,TOV_V,PF_V
Tue_Mar_12_2024_Los Angeles Clippers,2023-10-25,Los Angeles Clippers,100,12,Minnesota Timberwolves,118,28,1.23,4.31,0,-18,240,34,72,0.472,23,42,0.5476190476190477,11,30,0.367,21,25,0.84,8,26,34,22,7,4,18,18,48,94,0.511,36,61,0.5901639344262295,12,33,0.364,10,14,0.714,19,29,48,26,11,6,11,20
Tue_Mar_12_2024_Memphis Grizzlies,2023-10-25,Memphis Grizzlies,109,-22,Washington Wizards,97,-35,1.85,1.96,1,12,240,42,94,0.447,34,61,0.5573770491803278,8,33,0.242,17,21,0.81,17,36,53,27,8,7,18,19,37,82,0.451,26,46,0.5652173913043478,11,36,0.306,12,16,0.75,4,24,28,26,9,3,13,18
Tue_Mar_12_2024_New York Knicks,2023-10-25,New York Knicks,106,15,Philadelphia 76ers,79,17,2.44,1.58,1,27,240,40,79,0.506,26,39,0.6666666666666666,14,40,0.35,12,15,0.8,9,42,51,32,4,4,13,15,30,80,0.375,22,47,0.46808510638297873,8,33,0.242,11,16,0.688,7,24,31,17,7,4,8,16
Tue_Mar_12_2024_Oklahoma City Thunder,2023-10-29,Oklahoma City Thunder,111,27,Indiana Pacers,121,8,2.39,1.61,0,-10,240,43,99,0.434,29,62,0.46774193548387094,14,37,0.378,11,15,0.733,13,37,50,24,5,4,13,16,48,89,0.539,39,61,0.639344262295082,9,28,0.321,16,19,0.842,4,39,43,34,8,10,9,11
Tue_Mar_12_2024_Sacramento Kings,2023-10-26,Milwaukee Bucks,94,16,Sacramento Kings,129,8,1.4,2.99,0,-35,240,30,82,0.366,23,43,0.5348837209302325,7,39,0.179,27,35,0.771,10,34,44,23,3,2,13,18,49,92,0.533,31,52,0.5961538461538461,18,40,0.45,13,16,0.813,6,45,51,34,11,1,9,26
Tue_Mar_12_2024_San Antonio Spurs,2023-10-29,Houston Rockets,103,2,San Antonio Spurs,101,-27,3.17,1.37,1,2,240,37,80,0.463,27,48,0.5625,10,32,0.313,19,21,0.905,8,28,36,21,10,5,13,19,39,82,0.476,28,46,0.6086956521739131,11,36,0.306,12,14,0.857,10,32,42,30,9,5,15,20
Tue_Mar_12_2024_Utah Jazz,2023-10-27,Boston Celtics,123,45,Utah Jazz,107,-14,1.28,3.79,1,16,240,43,92,0.467,23,43,0.5348837209302325,20,49,0.408,17,19,0.895,14,32,46,25,5,8,9,14,41,86,0.477,26,54,0.48148148148148145,15,32,0.469,10,11,0.909,9,29,38,23,4,7,10,18
Tue_Mar_19_2024_Brooklyn Nets,2023-10-28,New Orleans Pelicans,104,5,Brooklyn Nets,91,-19,1.68,2.25,1,13,240,42,83,0.506,32,49,0.6530612244897959,10,34,0.294,10,13,0.769,11,37,48,29,7,5,14,19,31,84,0.369,19,44,0.4318181818181818,12,40,0.3,17,22,0.773,14,28,42,19,6,4,14,13
Tue_Mar_19_2024_Minnesota Timberwolves,2023-10-28,Minnesota Timberwolves,112,27,Denver Nuggets,115,33,1.48,2.65,0,-3,240,42,88,0.477,30,53,0.5660377358490566,12,35,0.343,16,23,0.696,8,29,37,25,10,7,7,16,42,81,0.519,28,54,0.5185185185185185,14,27,0.519,17,22,0.773,11,38,49,26,5,1,17,19
Tue_Mar_19_2024_Orlando Magic,2023-10-25,Orlando Magic,112,9,Charlotte Hornets,92,-32,1.55,2.52,1,20,240,44,81,0.543,32,47,0.6808510638297872,12,34,0.353,12,13,0.923,10,31,41,32,10,6,18,10,38,79,0.481,29,50,0.58,9,29,0.31,7,9,0.778,4,26,30,19,8,1,17,13
Tue_Mar_19_2024_San Antonio Spurs,2023-10-25,San Antonio Spurs,107,-28,Dallas Mavericks,113,18,2.64,1.51,0,-6,240,39,89,0.438,25,50,0.5,14,39,0.359,15,21,0.714,9,39,48,31,6,10,16,14,44,91,0.484,34,61,0.5573770491803278,10,30,0.333,15,17,0.882,3,37,40,31,6,3,9,18
Tue_Mar_19_2024_Washington Wizards,2023-10-28,Washington Wizards,114,-36,Houston Rockets,137,3,1.91,1.91,0,-23,240,42,98,0.429,27,59,0.4576271186440678,15,39,0.385,15,20,0.75,17,27,44,24,6,2,11,27,47,91,0.516,34,52,0.6538461538461539,13,39,0.333,30,36,0.833,12,35,47,25,6,11,7,15
Tue_Mar_26_2024_Miami Heat,2023-10-25,Miami Heat,92,2,Golden State Warriors,113,10,1.22,4.37,0,-21,240,37,92,0.402,29,59,0.4915254237288136,8,33,0.242,10,13,0.769,11,28,39,24,3,2,9,9,47,85,0.553,34,47,0.723404255319149,13,38,0.342,6,10,0.6,7,36,43,31,6,5,12,20
Tue_Mar_26_2024_Milwaukee Bucks,2023-10-26,Milwaukee Bucks,124,15,Los Angeles Lakers,128,9,1.4,2.99,0,-4,290,49,119,0.412,34,68,0.5,15,51,0.294,11,17,0.647,15,46,61,37,9,5,14,26,42,108,0.389,28,64,0.4375,14,44,0.318,30,32,0.938,15,54,69,30,4,8,17,13
Tue_Mar_26_2024_New Orleans Pelicans,2023-10-29,Oklahoma City Thunder,119,28,New Orleans Pelicans,112,4,2.39,1.61,1,7,240,46,86,0.535,31,52,0.5961538461538461,15,34,0.441,12,14,0.857,7,38,45,28,5,3,12,17,39,86,0.453,25,48,0.5208333333333334,14,38,0.368,20,23,0.87,5,32,37,26,7,2,10,18
Tue_Mar_26_2024_Sacramento Kings,2023-10-27,Sacramento Kings,96,7,Dallas Mavericks,132,19,1.67,2.27,0,-36,240,35,90,0.389,24,60,0.4,11,30,0.367,15,19,0.789,11,31,42,27,6,5,14,15,51,92,0.554,29,53,0.5471698113207547,22,39,0.564,8,13,0.615,5,44,49,34,10,4,9,18
Tue_Mar_5_2024_Brooklyn Nets,2023-10-29,Philadelphia 76ers,107,16,Brooklyn Nets,112,-18,1.24,4.21,0,-5,240,40,82,0.488,28,54,0.5185185185185185,12,28,0.429,15,19,0.789,8,30,38,25,6,2,12,24,41,84,0.488,29,54,0.5370370370370371,12,30,0.4,18,24,0.75,10,34,44,25,4,7,14,16
Tue_Mar_5_2024_Charlotte Hornets,2023-10-25,Charlotte Hornets,89,-33,Orlando Magic,101,10,2.47,1.57,0,-12,240,33,72,0.458,21,39,0.5384615384615384,12,33,0.364,11,11,1.0,3,28,31,19,7,1,19,19,40,74,0.541,27,39,0.6923076923076923,13,35,0.371,8,15,0.533,8,33,41,23,9,1,18,16
Tue_Mar_5_2024_Cleveland Cavaliers,2023-10-27,Boston Celtics,104,44,Cleveland Cavaliers,105,8,1.28,3.79,0,-1,240,39,93,0.419,24,55,0.43636363636363634,15,38,0.395,11,12,0.917,14,39,53,24,6,9,13,13,39,90,0.433,19,48,0.3958333333333333,20,42,0.476,7,11,0.636,8,34,42,28,11,3,9,10
Tue_Mar_5_2024_Dallas Mavericks,2023-10-27,Dallas Mavericks,120,18,Indiana Pacers,137,9,1.43,2.91,0,-17,240,45,93,0.484,32,54,0.5925925925925926,13,39,0.333,17,21,0.81,9,32,41,23,5,6,9,23,50,93,0.538,32,54,0.5925925925925926,18,39,0.462,19,24,0.792,9,34,43,34,3,2,9,21
Tue_Mar_5_2024_Denver Nuggets,2023-10-28,Phoenix Suns,117,3,Denver Nuggets,107,32,1.45,2.77,1,10,265,42,96,0.438,27,62,0.43548387096774194,15,34,0.441,18,22,0.818,11,41,52,32,9,7,10,19,41,96,0.427,26,56,0.4642857142857143,15,40,0.375,10,14,0.714,10,41,51,25,6,6,15,15
Tue_Mar_5_2024_Houston Rockets,2023-10-29,Houston Rockets,114,4,San Antonio Spurs,101,-29,3.17,1.37,1,13,240,49,105,0.467,40,71,0.5633802816901409,9,34,0.265,7,11,0.636,16,35,51,23,15,5,7,15,38,87,0.437,26,51,0.5098039215686274,12,36,0.333,13,16,0.813,12,38,50,24,1,10,19,12
Tue_Mar_5_2024_Miami Heat,2023-10-25,Miami Heat,118,3,Detroit Pistons,110,-42,1.22,4.37,1,8,240,42,85,0.494,28,54,0.5185185185185185,14,31,0.452,20,23,0.87,8,34,42,27,7,5,9,14,39,89,0.438,27,47,0.574468085106383,12,42,0.286,20,22,0.909,10,32,42,26,5,3,11,16
Tue_Mar_5_2024_New York Knicks,2023-10-25,New York Knicks,100,14,Atlanta Hawks,116,-9,2.44,1.58,0,-16,240,38,99,0.384,22,47,0.46808510638297873,16,52,0.308,8,11,0.727,17,23,40,27,8,6,12,18,44,87,0.506,34,56,0.6071428571428571,10,31,0.323,18,23,0.783,13,38,51,26,6,5,16,13
Tue_Mar_5_2024_Toronto Raptors,2023-10-25,Toronto Raptors,98,-29,New Orleans Pelicans,139,5,1.86,1.94,0,-41,240,36,93,0.387,23,49,0.46938775510204084,13,44,0.295,13,22,0.591,11,34,45,21,6,7,12,11,53,105,0.505,29,56,0.5178571428571429,24,49,0.49,9,11,0.818,17,45,62,38,9,5,11,19
Tue_May_14_2024_Denver Nuggets,2023-10-28,Minnesota Timberwolves,97,26,Denver Nuggets,112,33,1.48,2.65,0,-15,240,38,78,0.487,30,52,0.5769230769230769,8,26,0.308,13,19,0.684,8,25,33,30,7,7,14,20,44,80,0.55,35,61,0.5737704918032787,9,19,0.474,15,18,0.833,8,30,38,30,6,5,12,17
Tue_May_14_2024_New York Knicks,2023-10-25,New York Knicks,121,15,Indiana Pacers,91,8,2.44,1.58,1,30,240,47,101,0.465,35,66,0.5303030303030303,12,35,0.343,15,19,0.789,20,33,53,26,7,5,9,22,31,72,0.431,19,45,0.4222222222222222,12,27,0.444,17,22,0.773,5,24,29,24,5,6,18,19
Tue_May_21_2024_Boston Celtics,2023-10-25,Indiana Pacers,128,7,Boston Celtics,133,45,1.51,2.61,0,-5,265,53,99,0.535,40,64,0.625,13,35,0.371,9,10,0.9,10,34,44,38,8,4,22,23,47,99,0.475,32,54,0.5925925925925926,15,45,0.333,24,30,0.8,13,30,43,30,11,5,15,15
Tue_May_28_2024_Dallas Mavericks,2023-10-28,Minnesota Timberwolves,105,27,Dallas Mavericks,100,17,1.48,2.65,1,5,240,39,74,0.527,28,50,0.56,11,24,0.458,16,25,0.64,6,34,40,23,9,4,15,23,34,81,0.42,20,41,0.4878048780487805,14,40,0.35,18,21,0.857,10,28,38,23,6,4,14,22
Tue_May_7_2024_Boston Celtics,2023-10-27,Boston Celtics,120,46,Cleveland Cavaliers,95,7,1.28,3.79,1,25,240,45,92,0.489,27,46,0.5869565217391305,18,46,0.391,12,14,0.857,13,42,55,22,2,7,9,13,37,90,0.411,26,48,0.5416666666666666,11,42,0.262,10,13,0.769,7,31,38,19,2,3,5,18
Tue_May_7_2024_Oklahoma City Thunder,2023-10-29,Oklahoma City Thunder,117,29,Dallas Mavericks,95,16,2.39,1.61,1,22,240,40,89,0.449,24,54,0.4444444444444444,16,35,0.457,21,28,0.75,16,36,52,29,8,8,11,18,33,84,0.393,21,49,0.42857142857142855,12,35,0.343,17,25,0.68,11,28,39,19,5,8,16,21
Tue_Nov_14_2023_Brooklyn Nets,2023-10-25,Orlando Magic,104,9,Brooklyn Nets,124,-17,1.55,2.52,0,-20,240,36,82,0.439,20,36,0.5555555555555556,16,46,0.348,16,21,0.762,9,28,37,23,9,4,16,16,46,85,0.541,27,46,0.5869565217391305,19,39,0.487,13,20,0.65,13,31,44,22,13,3,16,24
Tue_Nov_14_2023_Charlotte Hornets,2023-10-25,Miami Heat,111,4,Charlotte Hornets,105,-34,1.22,4.37,1,6,240,40,83,0.482,32,52,0.6153846153846154,8,31,0.258,23,28,0.821,10,32,42,26,12,5,8,19,36,81,0.444,21,49,0.42857142857142855,15,32,0.469,18,22,0.818,13,32,45,21,6,0,18,21
Tue_Nov_14_2023_Denver Nuggets,2023-10-24,Denver Nuggets,111,34,Los Angeles Clippers,108,11,1.51,2.63,1,3,240,39,73,0.534,31,50,0.62,8,23,0.348,25,32,0.781,6,30,36,26,4,2,14,19,37,86,0.43,24,57,0.42105263157894735,13,29,0.448,21,24,0.875,14,28,42,21,10,1,11,24
Tue_Nov_14_2023_Detroit Pistons,2023-10-28,Detroit Pistons,120,-43,Atlanta Hawks,126,-8,2.17,1.72,0,-6,240,47,90,0.522,37,61,0.6065573770491803,10,29,0.345,16,23,0.696,14,28,42,36,9,6,17,20,45,87,0.517,33,54,0.6111111111111112,12,33,0.364,24,26,0.923,10,31,41,28,9,7,14,19
Tue_Nov_14_2023_Golden State Warriors,2023-10-24,Golden State Warriors,101,9,Minnesota Timberwolves,104,28,1.69,2.21,0,-3,240,37,88,0.42,24,49,0.4897959183673469,13,39,0.333,14,16,0.875,13,33,46,28,11,2,20,22,36,81,0.444,22,47,0.46808510638297873,14,34,0.412,18,21,0.857,9,33,42,24,9,5,20,19
Tue_Nov_14_2023_Los Angeles Lakers,2023-10-25,Memphis Grizzlies,107,-23,Los Angeles Lakers,134,10,1.85,1.96,0,-27,240,39,106,0.368,19,53,0.3584905660377358,20,53,0.377,9,12,0.75,13,20,33,28,8,9,9,15,47,81,0.58,25,46,0.5434782608695652,22,35,0.629,18,24,0.75,10,44,54,30,4,10,19,13
Tue_Nov_14_2023_New Orleans Pelicans,2023-10-28,New Orleans Pelicans,131,6,Dallas Mavericks,110,15,1.68,2.25,1,21,240,49,94,0.521,35,56,0.625,14,38,0.368,19,26,0.731,12,30,42,33,17,6,13,20,38,90,0.422,24,48,0.5,14,42,0.333,20,26,0.769,16,29,45,25,4,3,20,16
Tue_Nov_14_2023_Oklahoma City Thunder,2023-10-29,Oklahoma City Thunder,123,30,San Antonio Spurs,87,-30,2.39,1.61,1,36,240,46,89,0.517,31,50,0.62,15,39,0.385,16,20,0.8,4,36,40,34,19,6,16,17,36,93,0.387,27,63,0.42857142857142855,9,30,0.3,6,9,0.667,13,30,43,24,7,6,25,13
Tue_Nov_14_2023_Philadelphia 76ers,2023-10-29,Philadelphia 76ers,126,15,Indiana Pacers,132,8,1.24,4.21,0,-6,240,43,86,0.5,37,64,0.578125,6,22,0.273,34,35,0.971,5,33,38,22,5,3,16,26,48,93,0.516,35,56,0.625,13,37,0.351,23,33,0.697,10,31,41,32,7,5,11,28
Tue_Nov_14_2023_Utah Jazz,2023-10-25,Utah Jazz,115,-13,Portland Trail Blazers,99,-38,2.04,1.8,1,16,240,44,95,0.463,31,52,0.5961538461538461,13,43,0.302,14,15,0.933,16,36,52,26,11,6,13,18,37,88,0.42,26,53,0.49056603773584906,11,35,0.314,14,20,0.7,13,30,43,23,5,6,17,15
Tue_Nov_21_2023_Atlanta Hawks,2023-10-27,Atlanta Hawks,152,-9,Indiana Pacers,157,9,1.93,1.89,0,-5,240,57,95,0.6,42,64,0.65625,15,31,0.484,23,28,0.821,12,27,39,28,8,4,15,23,57,94,0.606,35,49,0.7142857142857143,22,45,0.489,21,28,0.75,7,22,29,35,7,11,14,25
Tue_Nov_21_2023_Los Angeles Lakers,2023-10-25,Utah Jazz,99,-14,Los Angeles Lakers,131,11,2.04,1.8,0,-32,240,38,98,0.388,27,54,0.5,11,44,0.25,12,16,0.75,13,29,42,25,6,3,14,22,49,86,0.57,38,57,0.6666666666666666,11,29,0.379,22,27,0.815,9,43,52,35,6,5,15,15
Tue_Nov_21_2023_Orlando Magic,2023-10-25,Toronto Raptors,107,-30,Orlando Magic,126,10,1.86,1.94,0,-19,240,38,75,0.507,24,47,0.5106382978723404,14,28,0.5,17,22,0.773,5,33,38,29,6,6,24,20,50,100,0.5,38,69,0.5507246376811594,12,31,0.387,14,20,0.7,15,25,40,31,12,8,13,19
Tue_Nov_21_2023_Philadelphia 76ers,2023-10-27,Cleveland Cavaliers,122,8,Philadelphia 76ers,119,14,1.74,2.15,1,3,265,46,94,0.489,37,69,0.5362318840579711,9,25,0.36,21,25,0.84,14,42,56,33,9,4,16,21,40,96,0.417,29,61,0.47540983606557374,11,35,0.314,28,34,0.824,14,30,44,19,12,8,14,25
Tue_Nov_21_2023_Phoenix Suns,2023-10-27,Portland Trail Blazers,107,-39,Phoenix Suns,120,4,2.39,1.6,0,-13,240,38,87,0.437,24,56,0.42857142857142855,14,31,0.452,17,20,0.85,12,18,30,20,8,3,13,20,43,76,0.566,36,59,0.6101694915254238,7,17,0.412,27,28,0.964,11,27,38,26,8,8,15,18
Tue_Nov_28_2023_Boston Celtics,2023-10-27,Boston Celtics,124,47,Chicago Bulls,97,-6,1.28,3.79,1,27,240,47,90,0.522,26,41,0.6341463414634146,21,49,0.429,9,12,0.75,11,41,52,36,6,9,16,18,39,90,0.433,30,62,0.4838709677419355,9,28,0.321,10,18,0.556,9,28,37,25,11,7,8,13
Tue_Nov_28_2023_Brooklyn Nets,2023-10-25,Toronto Raptors,103,-31,Brooklyn Nets,115,-16,1.86,1.94,0,-12,240,39,101,0.386,26,65,0.4,13,36,0.361,12,19,0.632,15,31,46,27,11,3,7,21,40,89,0.449,27,51,0.5294117647058824,13,38,0.342,22,26,0.846,13,46,59,26,7,8,15,17
Tue_Nov_28_2023_Cleveland Cavaliers,2023-10-27,Atlanta Hawks,105,-10,Cleveland Cavaliers,128,9,1.93,1.89,0,-23,240,35,101,0.347,22,57,0.38596491228070173,13,44,0.295,22,24,0.917,14,30,44,21,9,3,11,16,50,93,0.538,37,57,0.6491228070175439,13,36,0.361,15,17,0.882,12,43,55,27,8,12,17,20
Tue_Nov_28_2023_Dallas Mavericks,2023-10-29,Houston Rockets,115,3,Dallas Mavericks,121,16,3.17,1.37,0,-6,240,42,85,0.494,34,56,0.6071428571428571,8,29,0.276,23,29,0.793,10,30,40,33,2,6,12,27,42,89,0.472,30,55,0.5454545454545454,12,34,0.353,25,29,0.862,9,29,38,25,5,4,7,25
Tue_Nov_28_2023_Miami Heat,2023-10-26,Milwaukee Bucks,131,16,Miami Heat,124,3,1.4,2.99,1,7,240,47,88,0.534,34,53,0.6415094339622641,13,35,0.371,24,27,0.889,8,37,45,26,3,4,9,21,48,94,0.511,34,64,0.53125,14,30,0.467,14,21,0.667,8,27,35,32,3,5,6,22
Tue_Nov_28_2023_Minnesota Timberwolves,2023-10-29,Oklahoma City Thunder,103,29,Minnesota Timberwolves,106,29,2.39,1.61,0,-3,240,37,90,0.411,26,60,0.43333333333333335,11,30,0.367,18,23,0.783,9,27,36,22,8,4,10,23,33,78,0.423,19,45,0.4222222222222222,14,33,0.424,26,32,0.813,10,41,51,18,3,9,20,17
Tue_Nov_28_2023_New York Knicks,2023-10-25,Charlotte Hornets,91,-35,New York Knicks,115,16,2.47,1.57,0,-24,240,37,89,0.416,24,58,0.41379310344827586,13,31,0.419,4,7,0.571,13,28,41,21,8,2,17,14,41,88,0.466,26,50,0.52,15,38,0.395,18,20,0.9,15,39,54,21,10,7,16,12
Tue_Nov_28_2023_Sacramento Kings,2023-10-27,Sacramento Kings,124,8,Golden State Warriors,123,8,1.67,2.27,1,1,240,41,91,0.451,26,47,0.5531914893617021,15,44,0.341,27,42,0.643,12,34,46,25,8,7,10,23,40,83,0.482,23,42,0.5476190476190477,17,41,0.415,26,30,0.867,9,43,52,25,6,6,20,31
Tue_Oct_24_2023_Denver Nuggets,2023-10-26,Los Angeles Lakers,107,10,Denver Nuggets,119,35,1.41,3.0,0,-12,240,41,90,0.456,31,61,0.5081967213114754,10,29,0.345,15,20,0.75,13,31,44,23,5,4,12,18,48,91,0.527,34,57,0.5964912280701754,14,34,0.412,9,12,0.75,9,33,42,29,9,6,12,15
Tue_Oct_24_2023_Golden State Warriors,2023-10-24,Golden State Warriors,104,7,Phoenix Suns,108,5,1.69,2.21,0,-4,240,36,101,0.356,26,58,0.4482758620689655,10,43,0.233,22,28,0.786,18,31,49,19,11,6,11,23,42,95,0.442,31,62,0.5,11,33,0.333,13,17,0.765,17,43,60,23,5,7,19,22
Tue_Oct_31_2023_Cleveland Cavaliers,2023-10-27,Cleveland Cavaliers,91,8,New York Knicks,109,17,1.74,2.15,0,-18,240,36,92,0.391,26,54,0.48148148148148145,10,38,0.263,9,12,0.75,14,32,46,19,6,6,15,19,38,86,0.442,25,52,0.4807692307692308,13,34,0.382,20,25,0.8,12,36,48,18,9,1,14,17
Tue_Oct_31_2023_Los Angeles Clippers,2023-10-25,Los Angeles Clippers,118,12,Orlando Magic,102,9,1.23,4.31,1,16,240,44,89,0.494,30,58,0.5172413793103449,14,31,0.452,16,23,0.696,9,35,44,29,10,4,16,26,38,81,0.469,31,51,0.6078431372549019,7,30,0.233,19,33,0.576,7,33,40,23,9,3,16,24
Tue_Oct_31_2023_Phoenix Suns,2023-10-28,Phoenix Suns,114,4,San Antonio Spurs,115,-29,1.45,2.77,0,-1,240,42,83,0.506,24,44,0.5454545454545454,18,39,0.462,12,15,0.8,6,37,43,29,8,7,19,18,43,92,0.467,29,55,0.5272727272727272,14,37,0.378,15,20,0.75,8,29,37,25,10,9,12,17
Wed_Apr_10_2024_Atlanta Hawks,2023-10-27,Atlanta Hawks,114,-11,Charlotte Hornets,115,-34,1.93,1.89,0,-1,240,43,82,0.524,25,42,0.5952380952380952,18,40,0.45,10,16,0.625,7,31,38,35,7,2,18,20,40,79,0.506,26,43,0.6046511627906976,14,36,0.389,21,22,0.955,5,28,33,25,11,2,14,18
Wed_Apr_10_2024_Brooklyn Nets,2023-10-25,Brooklyn Nets,106,-15,Toronto Raptors,102,-32,2.05,1.78,1,4,240,38,86,0.442,27,50,0.54,11,36,0.306,19,24,0.792,14,42,56,25,4,15,15,16,35,94,0.372,19,54,0.35185185185185186,16,40,0.4,16,18,0.889,15,30,45,19,8,5,10,22
Wed_Apr_10_2024_Cleveland Cavaliers,2023-10-27,Cleveland Cavaliers,110,9,Memphis Grizzlies,98,-24,1.74,2.15,1,12,240,37,82,0.451,22,45,0.4888888888888889,15,37,0.405,21,29,0.724,12,35,47,27,11,10,16,15,33,84,0.393,19,52,0.36538461538461536,14,32,0.438,18,19,0.947,10,34,44,21,10,10,16,21
Wed_Apr_10_2024_Denver Nuggets,2023-10-28,Minnesota Timberwolves,107,28,Denver Nuggets,116,36,1.48,2.65,0,-9,240,41,82,0.5,28,52,0.5384615384615384,13,30,0.433,12,21,0.571,9,26,35,23,9,5,10,21,46,83,0.554,35,58,0.603448275862069,11,25,0.44,13,23,0.565,11,33,44,31,7,8,14,21
Wed_Apr_10_2024_Los Angeles Clippers,2023-10-28,Phoenix Suns,124,5,Los Angeles Clippers,108,11,1.45,2.77,1,16,240,46,95,0.484,28,45,0.6222222222222222,18,50,0.36,14,15,0.933,9,39,48,29,8,6,13,13,44,95,0.463,32,59,0.5423728813559322,12,36,0.333,8,10,0.8,9,35,44,23,9,3,13,13
Wed_Apr_10_2024_Miami Heat,2023-10-27,Dallas Mavericks,111,17,Miami Heat,92,2,1.43,2.91,1,19,240,43,87,0.494,28,43,0.6511627906976745,15,44,0.341,10,13,0.769,8,31,39,27,8,8,7,13,33,81,0.407,20,51,0.39215686274509803,13,30,0.433,13,13,1.0,12,34,46,22,3,1,18,16
Wed_Apr_10_2024_Milwaukee Bucks,2023-10-25,Orlando Magic,99,8,Milwaukee Bucks,117,17,1.55,2.52,0,-18,240,36,78,0.462,25,48,0.5208333333333334,11,30,0.367,16,23,0.696,5,29,34,19,6,1,16,15,43,84,0.512,28,44,0.6363636363636364,15,40,0.375,16,20,0.8,10,33,43,27,9,4,15,20
Wed_Apr_10_2024_Oklahoma City Thunder,2023-10-25,San Antonio Spurs,89,-30,Oklahoma City Thunder,127,30,2.64,1.51,0,-38,240,32,96,0.333,23,56,0.4107142857142857,9,40,0.225,16,20,0.8,4,43,47,24,8,4,15,14,47,101,0.465,31,63,0.49206349206349204,16,38,0.421,17,21,0.81,7,55,62,33,12,6,12,16
Wed_Apr_17_2024_Chicago Bulls,2023-10-27,Atlanta Hawks,116,-12,Chicago Bulls,131,-5,1.93,1.89,0,-15,240,41,91,0.451,30,54,0.5555555555555556,11,37,0.297,23,28,0.821,8,26,34,30,4,2,9,16,54,95,0.568,43,69,0.6231884057971014,11,26,0.423,12,15,0.8,10,37,47,27,6,8,7,20
Wed_Apr_17_2024_Philadelphia 76ers,2023-10-25,Miami Heat,104,1,Philadelphia 76ers,105,15,1.22,4.37,0,-1,240,38,90,0.422,24,51,0.47058823529411764,14,39,0.359,14,19,0.737,18,29,47,23,12,4,13,19,36,86,0.419,24,51,0.47058823529411764,12,35,0.343,21,23,0.913,15,34,49,23,4,3,15,17
Wed_Apr_24_2024_Boston Celtics,2023-10-25,Miami Heat,111,2,Boston Celtics,101,46,1.22,4.37,1,10,240,37,75,0.493,14,32,0.4375,23,43,0.535,14,18,0.778,4,36,40,25,9,1,14,22,37,80,0.463,25,48,0.5208333333333334,12,32,0.375,15,21,0.714,6,33,39,21,9,8,13,17
Wed_Apr_24_2024_Oklahoma City Thunder,2023-10-29,Oklahoma City Thunder,124,31,New Orleans Pelicans,92,5,2.39,1.61,1,32,240,46,78,0.59,32,49,0.6530612244897959,14,29,0.483,18,20,0.9,5,32,37,25,5,2,9,19,33,73,0.452,26,47,0.5531914893617021,7,26,0.269,19,21,0.905,8,27,35,16,4,2,18,24
Wed_Apr_3_2024_Atlanta Hawks,2023-10-27,Atlanta Hawks,121,-11,Detroit Pistons,113,-44,1.93,1.89,1,8,240,49,90,0.544,36,52,0.6923076923076923,13,38,0.342,10,15,0.667,6,42,48,36,9,8,16,13,43,94,0.457,33,64,0.515625,10,30,0.333,17,21,0.81,8,29,37,24,14,3,10,13
Wed_Apr_3_2024_Boston Celtics,2023-10-27,Boston Celtics,135,47,Oklahoma City Thunder,100,30,1.28,3.79,1,35,240,50,92,0.543,33,52,0.6346153846153846,17,40,0.425,18,19,0.947,11,35,46,33,7,10,11,18,35,81,0.432,30,57,0.5263157894736842,5,24,0.208,25,28,0.893,5,26,31,21,8,5,14,11
Wed_Apr_3_2024_Brooklyn Nets,2023-10-25,Brooklyn Nets,115,-14,Indiana Pacers,111,8,2.05,1.78,1,4,240,42,87,0.483,30,55,0.5454545454545454,12,32,0.375,19,27,0.704,15,35,50,22,4,8,13,16,46,103,0.447,36,65,0.5538461538461539,10,38,0.263,9,11,0.818,19,26,45,27,8,9,9,21
Wed_Apr_3_2024_Charlotte Hornets,2023-10-25,Charlotte Hornets,86,-35,Portland Trail Blazers,89,-38,2.47,1.57,0,-3,240,32,78,0.41,27,47,0.574468085106383,5,31,0.161,17,22,0.773,2,34,36,22,10,8,11,15,37,93,0.398,30,67,0.44776119402985076,7,26,0.269,8,12,0.667,14,41,55,19,4,2,16,19
Wed_Apr_3_2024_Milwaukee Bucks,2023-10-25,Memphis Grizzlies,111,-23,Milwaukee Bucks,101,16,1.85,1.96,1,10,240,46,91,0.505,39,68,0.5735294117647058,7,23,0.304,12,17,0.706,13,41,54,25,5,8,9,12,38,95,0.4,20,51,0.39215686274509803,18,44,0.409,7,12,0.583,13,31,44,26,5,10,11,14
Wed_Apr_3_2024_Minnesota Timberwolves,2023-10-25,Toronto Raptors,85,-33,Minnesota Timberwolves,133,29,1.86,1.94,0,-48,240,33,90,0.367,26,60,0.43333333333333335,7,30,0.233,12,14,0.857,10,38,48,19,4,6,21,15,49,96,0.51,29,53,0.5471698113207547,20,43,0.465,15,22,0.682,9,41,50,37,13,9,9,12
