Date,Start (ET),Visitor Team,Visitor PTS,Home Team,Home PTS,Box Score URL,Attendance,LOG,Arena
"Tue, Feb 15, 2022",10:00p,Los Angeles Clippers,96,Phoenix Suns,103,https://www.basketball-reference.com/boxscores/202202150PHO.html,"17,071",2:08,Phoenix Suns Arena
"Wed, Feb 16, 2022",7:00p,Atlanta Hawks,130,Orlando Magic,109,https://www.basketball-reference.com/boxscores/202202160ORL.html,"14,398",2:01,Amway Center
"Wed, Feb 16, 2022",7:30p,Detroit Pistons,112,Boston Celtics,111,https://www.basketball-reference.com/boxscores/202202160BOS.html,"19,156",2:10,TD Garden
"Wed, Feb 16, 2022",7:30p,Washington Wizards,108,Indiana Pacers,113,https://www.basketball-reference.com/boxscores/202202160IND.html,"14,540",2:16,Gainbridge Fieldhouse
"Wed, Feb 16, 2022",7:30p,Brooklyn Nets,111,New York Knicks,106,https://www.basketball-reference.com/boxscores/202202160NYK.html,"18,916",2:28,Madison Square Garden (IV)
"Wed, Feb 16, 2022",8:00p,Sacramento Kings,118,Chicago Bulls,125,https://www.basketball-reference.com/boxscores/202202160CHI.html,"19,166",2:11,United Center
"Wed, Feb 16, 2022",8:00p,Portland Trail Blazers,123,Memphis Grizzlies,119,https://www.basketball-reference.com/boxscores/202202160MEM.html,"16,834",2:29,FedEx Forum
"Wed, Feb 16, 2022",8:00p,Toronto Raptors,103,Minnesota Timberwolves,91,https://www.basketball-reference.com/boxscores/202202160MIN.html,"15,982",2:18,Target Center
"Wed, Feb 16, 2022",8:00p,San Antonio Spurs,114,Oklahoma City Thunder,106,https://www.basketball-reference.com/boxscores/202202160OKC.html,"14,920",2:14,Paycom Center
"Wed, Feb 16, 2022",9:00p,Houston Rockets,121,Phoenix Suns,124,https://www.basketball-reference.com/boxscores/202202160PHO.html,"17,071",2:28,Phoenix Suns Arena
"Wed, Feb 16, 2022",10:00p,Denver Nuggets,117,Golden State Warriors,116,https://www.basketball-reference.com/boxscores/202202160GSW.html,"18,064",2:24,Chase Center
"Wed, Feb 16, 2022",10:00p,Utah Jazz,101,Los Angeles Lakers,106,https://www.basketball-reference.com/boxscores/202202160LAL.html,"17,787",2:27,Crypto.com Arena
"Thu, Feb 17, 2022",7:00p,Miami Heat,111,Charlotte Hornets,107,https://www.basketball-reference.com/boxscores/202202170CHO.html,"17,029",2:52,Spectrum Center
"Thu, Feb 17, 2022",7:30p,Washington Wizards,117,Brooklyn Nets,103,https://www.basketball-reference.com/boxscores/202202170BRK.html,"17,477",2:10,Barclays Center
"Thu, Feb 17, 2022",8:00p,Dallas Mavericks,125,New Orleans Pelicans,118,https://www.basketball-reference.com/boxscores/202202170NOP.html,"15,906",2:07,Smoothie King Center
"Thu, Feb 17, 2022",8:30p,Philadelphia 76ers,123,Milwaukee Bucks,120,https://www.basketball-reference.com/boxscores/202202170MIL.html,"17,341",2:28,Fiserv Forum
"Thu, Feb 17, 2022",10:30p,Houston Rockets,111,Los Angeles Clippers,142,https://www.basketball-reference.com/boxscores/202202170LAC.html,"17,519",2:11,Crypto.com Arena
"Thu, Feb 24, 2022",7:00p,Cleveland Cavaliers,103,Detroit Pistons,106,https://www.basketball-reference.com/boxscores/202202240DET.html,"15,622",2:18,Little Caesars Arena
"Thu, Feb 24, 2022",7:30p,Boston Celtics,129,Brooklyn Nets,106,https://www.basketball-reference.com/boxscores/202202240BRK.html,"17,986",2:13,Barclays Center
"Thu, Feb 24, 2022",8:00p,Atlanta Hawks,108,Chicago Bulls,112,https://www.basketball-reference.com/boxscores/202202240CHI.html,"21,236",2:22,United Center
"Thu, Feb 24, 2022",8:00p,Memphis Grizzlies,114,Minnesota Timberwolves,119,https://www.basketball-reference.com/boxscores/202202240MIN.html,"16,326",2:24,Target Center
"Thu, Feb 24, 2022",8:00p,Phoenix Suns,124,Oklahoma City Thunder,104,https://www.basketball-reference.com/boxscores/202202240OKC.html,"14,176",1:58,Paycom Center
"Thu, Feb 24, 2022",10:00p,Golden State Warriors,132,Portland Trail Blazers,95,https://www.basketball-reference.com/boxscores/202202240POR.html,"20,098",2:22,Moda Center
"Thu, Feb 24, 2022",10:00p,Denver Nuggets,128,Sacramento Kings,110,https://www.basketball-reference.com/boxscores/202202240SAC.html,"15,855",2:10,Golden 1 Center
"Fri, Feb 25, 2022",7:00p,Toronto Raptors,93,Charlotte Hornets,125,https://www.basketball-reference.com/boxscores/202202250CHO.html,"17,577",1:59,Spectrum Center
"Fri, Feb 25, 2022",7:00p,Oklahoma City Thunder,129,Indiana Pacers,125,https://www.basketball-reference.com/boxscores/202202250IND.html,"15,182",2:26,Gainbridge Fieldhouse
"Fri, Feb 25, 2022",7:00p,Houston Rockets,111,Orlando Magic,119,https://www.basketball-reference.com/boxscores/202202250ORL.html,"16,631",2:17,Amway Center
"Fri, Feb 25, 2022",7:00p,San Antonio Spurs,157,Washington Wizards,153,https://www.basketball-reference.com/boxscores/202202250WAS.html,"15,302",2:56,Capital One Arena
"Fri, Feb 25, 2022",7:30p,Miami Heat,115,New York Knicks,100,https://www.basketball-reference.com/boxscores/202202250NYK.html,"19,812",2:28,Madison Square Garden (IV)
"Fri, Feb 25, 2022",8:00p,Philadelphia 76ers,133,Minnesota Timberwolves,102,https://www.basketball-reference.com/boxscores/202202250MIN.html,"16,684",2:18,Target Center
"Fri, Feb 25, 2022",9:00p,New Orleans Pelicans,117,Phoenix Suns,102,https://www.basketball-reference.com/boxscores/202202250PHO.html,"17,071",2:13,Phoenix Suns Arena
"Fri, Feb 25, 2022",9:00p,Dallas Mavericks,109,Utah Jazz,114,https://www.basketball-reference.com/boxscores/202202250UTA.html,"18,306",2:07,Vivint Smart Home Arena
"Fri, Feb 25, 2022",10:00p,Los Angeles Clippers,105,Los Angeles Lakers,102,https://www.basketball-reference.com/boxscores/202202250LAL.html,"18,997",2:33,Crypto.com Arena
"Sat, Feb 26, 2022",12:00p,Boston Celtics,113,Detroit Pistons,104,https://www.basketball-reference.com/boxscores/202202260DET.html,"19,122",2:20,Little Caesars Arena
"Sat, Feb 26, 2022",7:30p,Toronto Raptors,100,Atlanta Hawks,127,https://www.basketball-reference.com/boxscores/202202260ATL.html,"17,870",2:09,State Farm Arena
"Sat, Feb 26, 2022",8:00p,Memphis Grizzlies,116,Chicago Bulls,110,https://www.basketball-reference.com/boxscores/202202260CHI.html,"21,959",2:19,United Center
"Sat, Feb 26, 2022",8:00p,Washington Wizards,86,Cleveland Cavaliers,92,https://www.basketball-reference.com/boxscores/202202260CLE.html,"19,432",2:10,Rocket Mortgage Fieldhouse
"Sat, Feb 26, 2022",8:00p,San Antonio Spurs,129,Miami Heat,133,https://www.basketball-reference.com/boxscores/202202260MIA.html,"19,677",2:20,FTX Arena
"Sat, Feb 26, 2022",8:30p,Brooklyn Nets,126,Milwaukee Bucks,123,https://www.basketball-reference.com/boxscores/202202260MIL.html,"17,341",2:42,Fiserv Forum
"Sat, Feb 26, 2022",9:00p,Sacramento Kings,110,Denver Nuggets,115,https://www.basketball-reference.com/boxscores/202202260DEN.html,"19,520",2:27,Ball Arena
"Sun, Feb 27, 2022",1:00p,Philadelphia 76ers,125,New York Knicks,109,https://www.basketball-reference.com/boxscores/202202270NYK.html,"19,812",2:29,Madison Square Garden (IV)
"Sun, Feb 27, 2022",3:30p,Utah Jazz,118,Phoenix Suns,114,https://www.basketball-reference.com/boxscores/202202270PHO.html,"17,071",2:18,Phoenix Suns Arena
"Sun, Feb 27, 2022",5:00p,Boston Celtics,107,Indiana Pacers,128,https://www.basketball-reference.com/boxscores/202202270IND.html,"16,872",2:12,Gainbridge Fieldhouse
"Sun, Feb 27, 2022",7:00p,Detroit Pistons,127,Charlotte Hornets,126,https://www.basketball-reference.com/boxscores/202202270CHO.html,"15,348",2:42,Spectrum Center
"Sun, Feb 27, 2022",7:00p,Los Angeles Clippers,99,Houston Rockets,98,https://www.basketball-reference.com/boxscores/202202270HOU.html,"14,324",2:22,Toyota Center
"Sun, Feb 27, 2022",7:30p,Dallas Mavericks,107,Golden State Warriors,101,https://www.basketball-reference.com/boxscores/202202270GSW.html,"18,064",2:22,Chase Center
"Sun, Feb 27, 2022",9:00p,Denver Nuggets,124,Portland Trail Blazers,92,https://www.basketball-reference.com/boxscores/202202270POR.html,"17,771",2:13,Moda Center
"Sun, Feb 27, 2022",10:00p,New Orleans Pelicans,123,Los Angeles Lakers,95,https://www.basketball-reference.com/boxscores/202202270LAL.html,"17,536",2:16,Crypto.com Arena
"Mon, Feb 28, 2022",7:00p,Minnesota Timberwolves,127,Cleveland Cavaliers,122,https://www.basketball-reference.com/boxscores/202202280CLE.html,"18,421",2:34,Rocket Mortgage Fieldhouse
"Mon, Feb 28, 2022",7:00p,Indiana Pacers,103,Orlando Magic,119,https://www.basketball-reference.com/boxscores/202202280ORL.html,"13,014",2:17,Amway Center
"Mon, Feb 28, 2022",7:30p,Toronto Raptors,133,Brooklyn Nets,97,https://www.basketball-reference.com/boxscores/202202280BRK.html,"17,112",2:08,Barclays Center
"Mon, Feb 28, 2022",7:30p,Chicago Bulls,99,Miami Heat,112,https://www.basketball-reference.com/boxscores/202202280MIA.html,"19,683",2:10,FTX Arena
"Mon, Feb 28, 2022",8:00p,San Antonio Spurs,105,Memphis Grizzlies,118,https://www.basketball-reference.com/boxscores/202202280MEM.html,"16,812",2:08,FedEx Forum
"Mon, Feb 28, 2022",8:00p,Charlotte Hornets,106,Milwaukee Bucks,130,https://www.basketball-reference.com/boxscores/202202280MIL.html,"17,341",2:25,Fiserv Forum
"Mon, Feb 28, 2022",8:00p,Sacramento Kings,131,Oklahoma City Thunder,110,https://www.basketball-reference.com/boxscores/202202280OKC.html,"13,945",2:10,Paycom Center
"Tue, Mar 1, 2022",7:00p,Detroit Pistons,113,Washington Wizards,116,https://www.basketball-reference.com/boxscores/202203010WAS.html,"12,122",2:18,Capital One Arena
"Tue, Mar 1, 2022",7:30p,Atlanta Hawks,98,Boston Celtics,107,https://www.basketball-reference.com/boxscores/202203010BOS.html,"19,156",2:19,TD Garden
"Tue, Mar 1, 2022",7:30p,Brooklyn Nets,108,Toronto Raptors,109,https://www.basketball-reference.com/boxscores/202203010TOR.html,"18,903",2:14,Scotiabank Arena
"Tue, Mar 1, 2022",8:00p,Los Angeles Clippers,113,Houston Rockets,100,https://www.basketball-reference.com/boxscores/202203010HOU.html,"12,949",2:07,Toyota Center
"Tue, Mar 1, 2022",8:00p,Golden State Warriors,114,Minnesota Timberwolves,129,https://www.basketball-reference.com/boxscores/202203010MIN.html,"17,136",2:17,Target Center
"Tue, Mar 1, 2022",10:00p,Dallas Mavericks,109,Los Angeles Lakers,104,https://www.basketball-reference.com/boxscores/202203010LAL.html,"17,857",2:20,Crypto.com Arena
"Wed, Mar 2, 2022",7:00p,Charlotte Hornets,119,Cleveland Cavaliers,98,https://www.basketball-reference.com/boxscores/202203020CLE.html,"19,019",2:10,Rocket Mortgage Fieldhouse
"Wed, Mar 2, 2022",7:00p,Indiana Pacers,122,Orlando Magic,114,https://www.basketball-reference.com/boxscores/202203020ORL.html,"11,221",2:33,Amway Center
"Wed, Mar 2, 2022",7:30p,New York Knicks,108,Philadelphia 76ers,123,https://www.basketball-reference.com/boxscores/202203020PHI.html,"21,333",2:22,Wells Fargo Center
"Wed, Mar 2, 2022",8:00p,Utah Jazz,132,Houston Rockets,127,https://www.basketball-reference.com/boxscores/202203020HOU.html,"13,583",2:38,Toyota Center
"Wed, Mar 2, 2022",8:00p,Miami Heat,119,Milwaukee Bucks,120,https://www.basketball-reference.com/boxscores/202203020MIL.html,"17,341",2:15,Fiserv Forum
"Wed, Mar 2, 2022",8:00p,Sacramento Kings,95,New Orleans Pelicans,125,https://www.basketball-reference.com/boxscores/202203020NOP.html,"15,490",2:06,Smoothie King Center
"Wed, Mar 2, 2022",9:00p,Oklahoma City Thunder,119,Denver Nuggets,107,https://www.basketball-reference.com/boxscores/202203020DEN.html,"15,167",2:03,Ball Arena
"Wed, Mar 2, 2022",10:00p,Portland Trail Blazers,90,Phoenix Suns,120,https://www.basketball-reference.com/boxscores/202203020PHO.html,"17,071",2:13,Phoenix Suns Arena
"Thu, Mar 3, 2022",7:00p,Chicago Bulls,124,Atlanta Hawks,130,https://www.basketball-reference.com/boxscores/202203030ATL.html,"17,522",2:09,State Farm Arena
"Thu, Mar 3, 2022",7:30p,Memphis Grizzlies,107,Boston Celtics,120,https://www.basketball-reference.com/boxscores/202203030BOS.html,"19,156",2:11,TD Garden
"Thu, Mar 3, 2022",7:30p,Miami Heat,113,Brooklyn Nets,107,https://www.basketball-reference.com/boxscores/202203030BRK.html,"17,732",2:22,Barclays Center
"Thu, Mar 3, 2022",7:30p,Detroit Pistons,108,Toronto Raptors,106,https://www.basketball-reference.com/boxscores/202203030TOR.html,"19,548",2:28,Scotiabank Arena
"Thu, Mar 3, 2022",8:30p,Golden State Warriors,113,Dallas Mavericks,122,https://www.basketball-reference.com/boxscores/202203030DAL.html,"20,229",2:11,American Airlines Center
"Thu, Mar 3, 2022",8:30p,Sacramento Kings,115,San Antonio Spurs,112,https://www.basketball-reference.com/boxscores/202203030SAS.html,"13,049",2:18,AT&T Center
"Thu, Mar 3, 2022",10:00p,Los Angeles Lakers,111,Los Angeles Clippers,132,https://www.basketball-reference.com/boxscores/202203030LAC.html,"19,068",2:15,Crypto.com Arena
"Fri, Mar 4, 2022",7:00p,Indiana Pacers,106,Detroit Pistons,111,https://www.basketball-reference.com/boxscores/202203040DET.html,"17,244",2:11,Little Caesars Arena
"Fri, Mar 4, 2022",7:00p,Cleveland Cavaliers,119,Philadelphia 76ers,125,https://www.basketball-reference.com/boxscores/202203040PHI.html,"21,391",2:15,Wells Fargo Center
"Fri, Mar 4, 2022",7:00p,Atlanta Hawks,117,Washington Wizards,114,https://www.basketball-reference.com/boxscores/202203040WAS.html,"15,927",2:18,Capital One Arena
"Fri, Mar 4, 2022",7:30p,Milwaukee Bucks,118,Chicago Bulls,112,https://www.basketball-reference.com/boxscores/202203040CHI.html,"21,259",2:31,United Center
"Fri, Mar 4, 2022",7:30p,Orlando Magic,103,Toronto Raptors,97,https://www.basketball-reference.com/boxscores/202203040TOR.html,"19,081",2:06,Scotiabank Arena
"Fri, Mar 4, 2022",8:00p,Utah Jazz,90,New Orleans Pelicans,124,https://www.basketball-reference.com/boxscores/202203040NOP.html,"16,178",2:07,Smoothie King Center
"Fri, Mar 4, 2022",8:00p,Minnesota Timberwolves,138,Oklahoma City Thunder,101,https://www.basketball-reference.com/boxscores/202203040OKC.html,"15,180",2:06,Paycom Center
"Fri, Mar 4, 2022",9:00p,Houston Rockets,101,Denver Nuggets,116,https://www.basketball-reference.com/boxscores/202203040DEN.html,"16,254",2:13,Ball Arena
"Fri, Mar 4, 2022",10:00p,New York Knicks,114,Phoenix Suns,115,https://www.basketball-reference.com/boxscores/202203040PHO.html,"17,071",2:29,Phoenix Suns Arena
"Sat, Mar 5, 2022",5:00p,Sacramento Kings,113,Dallas Mavericks,114,https://www.basketball-reference.com/boxscores/202203050DAL.html,"20,060",2:22,American Airlines Center
"Sat, Mar 5, 2022",7:00p,San Antonio Spurs,117,Charlotte Hornets,123,https://www.basketball-reference.com/boxscores/202203050CHO.html,"18,941",2:09,Spectrum Center
"Sat, Mar 5, 2022",8:00p,Orlando Magic,96,Memphis Grizzlies,124,https://www.basketball-reference.com/boxscores/202203050MEM.html,"17,794",2:00,FedEx Forum
"Sat, Mar 5, 2022",8:00p,Philadelphia 76ers,82,Miami Heat,99,https://www.basketball-reference.com/boxscores/202203050MIA.html,"19,704",2:09,FTX Arena
"Sat, Mar 5, 2022",8:00p,Portland Trail Blazers,121,Minnesota Timberwolves,135,https://www.basketball-reference.com/boxscores/202203050MIN.html,"17,136",2:22,Target Center
"Sat, Mar 5, 2022",8:30p,Golden State Warriors,116,Los Angeles Lakers,124,https://www.basketball-reference.com/boxscores/202203050LAL.html,"18,997",2:24,Crypto.com Arena
"Sun, Mar 6, 2022",1:00p,Brooklyn Nets,120,Boston Celtics,126,https://www.basketball-reference.com/boxscores/202203060BOS.html,"19,156",2:23,TD Garden
"Sun, Mar 6, 2022",3:30p,Phoenix Suns,122,Milwaukee Bucks,132,https://www.basketball-reference.com/boxscores/202203060MIL.html,"17,495",2:19,Fiserv Forum
"Sun, Mar 6, 2022",6:00p,Indiana Pacers,123,Washington Wizards,133,https://www.basketball-reference.com/boxscores/202203060WAS.html,"13,937",2:14,Capital One Arena
"Sun, Mar 6, 2022",7:00p,Memphis Grizzlies,112,Houston Rockets,123,https://www.basketball-reference.com/boxscores/202203060HOU.html,"18,055",2:22,Toyota Center
"Sun, Mar 6, 2022",7:00p,Utah Jazz,116,Oklahoma City Thunder,103,https://www.basketball-reference.com/boxscores/202203060OKC.html,"15,079",2:06,Paycom Center
"Sun, Mar 6, 2022",7:30p,Toronto Raptors,96,Cleveland Cavaliers,104,https://www.basketball-reference.com/boxscores/202203060CLE.html,"19,432",2:18,Rocket Mortgage Fieldhouse
"Sun, Mar 6, 2022",8:00p,New Orleans Pelicans,130,Denver Nuggets,138,https://www.basketball-reference.com/boxscores/202203060DEN.html,"14,962",2:43,Ball Arena
"Sun, Mar 6, 2022",10:00p,New York Knicks,116,Los Angeles Clippers,93,https://www.basketball-reference.com/boxscores/202203060LAC.html,"17,422",2:22,Crypto.com Arena
"Mon, Mar 7, 2022",7:00p,Atlanta Hawks,110,Detroit Pistons,113,https://www.basketball-reference.com/boxscores/202203070DET.html,"14,942",2:39,Little Caesars Arena
"Mon, Mar 7, 2022",7:00p,Chicago Bulls,106,Philadelphia 76ers,121,https://www.basketball-reference.com/boxscores/202203070PHI.html,"20,381",2:24,Wells Fargo Center
