Date,Start (ET),Visitor Team,Visitor PTS,Home Team,Home PTS,Box Score URL,Attendance,LOG,Arena
"Wed, Nov 9, 2022",7:00p,Portland Trail Blazers,105,Charlotte Hornets,95,https://www.basketball-reference.com/boxscores/202211090CHO.html,"14,774",2:10,Spectrum Center
"Wed, Nov 9, 2022",7:00p,Denver Nuggets,122,Indiana Pacers,119,https://www.basketball-reference.com/boxscores/202211090IND.html,"14,069",2:13,Gainbridge Fieldhouse
"Wed, Nov 9, 2022",7:30p,Utah Jazz,125,Atlanta Hawks,119,https://www.basketball-reference.com/boxscores/202211090ATL.html,"15,845",2:02,State Farm Arena
"Wed, Nov 9, 2022",7:30p,Detroit Pistons,112,Boston Celtics,128,https://www.basketball-reference.com/boxscores/202211090BOS.html,"19,156",2:12,TD Garden
"Wed, Nov 9, 2022",7:30p,New York Knicks,85,Brooklyn Nets,112,https://www.basketball-reference.com/boxscores/202211090BRK.html,"18,156",2:09,Barclays Center
"Wed, Nov 9, 2022",7:30p,Houston Rockets,109,Toronto Raptors,116,https://www.basketball-reference.com/boxscores/202211090TOR.html,"19,800",2:13,Scotiabank Arena
"Wed, Nov 9, 2022",8:00p,New Orleans Pelicans,115,Chicago Bulls,111,https://www.basketball-reference.com/boxscores/202211090CHI.html,"19,621",2:19,United Center
"Wed, Nov 9, 2022",8:00p,Phoenix Suns,129,Minnesota Timberwolves,117,https://www.basketball-reference.com/boxscores/202211090MIN.html,"16,062",2:13,Target Center
"Wed, Nov 9, 2022",8:00p,Milwaukee Bucks,136,Oklahoma City Thunder,132,https://www.basketball-reference.com/boxscores/202211090OKC.html,"15,180",2:56,Paycom Center
"Wed, Nov 9, 2022",8:00p,Memphis Grizzlies,124,San Antonio Spurs,122,https://www.basketball-reference.com/boxscores/202211090SAS.html,"13,507",2:28,AT&T Center
"Wed, Nov 9, 2022",10:00p,Los Angeles Lakers,101,Los Angeles Clippers,114,https://www.basketball-reference.com/boxscores/202211090LAC.html,"19,068",2:13,Crypto.com Arena
"Wed, Nov 9, 2022",10:00p,Cleveland Cavaliers,120,Sacramento Kings,127,https://www.basketball-reference.com/boxscores/202211090SAC.html,"13,816",2:13,Golden 1 Center
"Thu, Nov 10, 2022",7:00p,Dallas Mavericks,105,Washington Wizards,113,https://www.basketball-reference.com/boxscores/202211100WAS.html,"18,320",2:11,Capital One Arena
"Thu, Nov 10, 2022",7:30p,Philadelphia 76ers,95,Atlanta Hawks,104,https://www.basketball-reference.com/boxscores/202211100ATL.html,"16,066",2:19,State Farm Arena
"Thu, Nov 10, 2022",7:30p,Charlotte Hornets,112,Miami Heat,117,https://www.basketball-reference.com/boxscores/202211100MIA.html,"19,600",2:39,Kaseya Center
"Thu, Nov 10, 2022",8:00p,Portland Trail Blazers,106,New Orleans Pelicans,95,https://www.basketball-reference.com/boxscores/202211100NOP.html,"14,289",2:10,Smoothie King Center
"Fri, Nov 11, 2022",7:00p,Denver Nuggets,112,Boston Celtics,131,https://www.basketball-reference.com/boxscores/202211110BOS.html,"19,156",2:11,TD Garden
"Fri, Nov 11, 2022",7:00p,Phoenix Suns,97,Orlando Magic,114,https://www.basketball-reference.com/boxscores/202211110ORL.html,"15,879",2:03,Amway Center
"Fri, Nov 11, 2022",7:30p,Detroit Pistons,112,New York Knicks,121,https://www.basketball-reference.com/boxscores/202211110NYK.html,"19,812",2:25,Madison Square Garden (IV)
"Fri, Nov 11, 2022",8:00p,Toronto Raptors,113,Oklahoma City Thunder,132,https://www.basketball-reference.com/boxscores/202211110OKC.html,"16,104",2:05,Paycom Center
"Fri, Nov 11, 2022",8:00p,Milwaukee Bucks,93,San Antonio Spurs,111,https://www.basketball-reference.com/boxscores/202211110SAS.html,"15,642",2:13,AT&T Center
"Fri, Nov 11, 2022",9:30p,Minnesota Timberwolves,103,Memphis Grizzlies,114,https://www.basketball-reference.com/boxscores/202211110MEM.html,"16,939",2:16,FedEx Forum
"Fri, Nov 11, 2022",10:00p,Cleveland Cavaliers,101,Golden State Warriors,106,https://www.basketball-reference.com/boxscores/202211110GSW.html,"18,064",2:26,Chase Center
"Fri, Nov 11, 2022",10:30p,Sacramento Kings,120,Los Angeles Lakers,114,https://www.basketball-reference.com/boxscores/202211110LAL.html,"17,849",2:11,Crypto.com Arena
"Sat, Nov 12, 2022",4:00p,Brooklyn Nets,110,Los Angeles Clippers,95,https://www.basketball-reference.com/boxscores/202211120LAC.html,"17,777",2:15,Crypto.com Arena
"Sat, Nov 12, 2022",6:00p,Utah Jazz,112,Washington Wizards,121,https://www.basketball-reference.com/boxscores/202211120WAS.html,"13,673",2:07,Capital One Arena
"Sat, Nov 12, 2022",7:00p,Boston Celtics,117,Detroit Pistons,108,https://www.basketball-reference.com/boxscores/202211120DET.html,"20,190",2:10,Little Caesars Arena
"Sat, Nov 12, 2022",7:00p,Toronto Raptors,104,Indiana Pacers,118,https://www.basketball-reference.com/boxscores/202211120IND.html,"13,089",2:17,Gainbridge Fieldhouse
"Sat, Nov 12, 2022",7:30p,Atlanta Hawks,109,Philadelphia 76ers,121,https://www.basketball-reference.com/boxscores/202211120PHI.html,"20,245",2:26,Wells Fargo Center
"Sat, Nov 12, 2022",8:00p,Charlotte Hornets,115,Miami Heat,132,https://www.basketball-reference.com/boxscores/202211120MIA.html,"19,600",2:09,Kaseya Center
"Sat, Nov 12, 2022",8:30p,Portland Trail Blazers,112,Dallas Mavericks,117,https://www.basketball-reference.com/boxscores/202211120DAL.html,"20,277",2:13,American Airlines Center
"Sat, Nov 12, 2022",8:30p,Houston Rockets,106,New Orleans Pelicans,119,https://www.basketball-reference.com/boxscores/202211120NOP.html,"15,367",2:14,Smoothie King Center
"Sun, Nov 13, 2022",12:00p,Oklahoma City Thunder,145,New York Knicks,135,https://www.basketball-reference.com/boxscores/202211130NYK.html,"18,325",2:14,Madison Square Garden (IV)
"Sun, Nov 13, 2022",6:00p,Minnesota Timberwolves,129,Cleveland Cavaliers,124,https://www.basketball-reference.com/boxscores/202211130CLE.html,"19,432",2:31,Rocket Mortgage Fieldhouse
"Sun, Nov 13, 2022",6:00p,Memphis Grizzlies,92,Washington Wizards,102,https://www.basketball-reference.com/boxscores/202211130WAS.html,"17,667",2:13,Capital One Arena
"Sun, Nov 13, 2022",7:30p,Utah Jazz,98,Philadelphia 76ers,105,https://www.basketball-reference.com/boxscores/202211130PHI.html,"19,761",2:21,Wells Fargo Center
"Sun, Nov 13, 2022",8:00p,Denver Nuggets,126,Chicago Bulls,103,https://www.basketball-reference.com/boxscores/202211130CHI.html,"21,602",2:05,United Center
"Sun, Nov 13, 2022",9:00p,Golden State Warriors,115,Sacramento Kings,122,https://www.basketball-reference.com/boxscores/202211130SAC.html,"16,410",2:12,Golden 1 Center
"Sun, Nov 13, 2022",9:30p,Brooklyn Nets,103,Los Angeles Lakers,116,https://www.basketball-reference.com/boxscores/202211130LAL.html,"18,040",2:15,Crypto.com Arena
"Mon, Nov 14, 2022",7:00p,Toronto Raptors,115,Detroit Pistons,111,https://www.basketball-reference.com/boxscores/202211140DET.html,"16,988",2:24,Little Caesars Arena
"Mon, Nov 14, 2022",7:00p,Charlotte Hornets,112,Orlando Magic,105,https://www.basketball-reference.com/boxscores/202211140ORL.html,"15,018",2:17,Amway Center
"Mon, Nov 14, 2022",7:30p,Oklahoma City Thunder,122,Boston Celtics,126,https://www.basketball-reference.com/boxscores/202211140BOS.html,"19,156",2:15,TD Garden
"Mon, Nov 14, 2022",7:30p,Phoenix Suns,112,Miami Heat,113,https://www.basketball-reference.com/boxscores/202211140MIA.html,"19,600",2:09,Kaseya Center
"Mon, Nov 14, 2022",8:00p,Los Angeles Clippers,122,Houston Rockets,106,https://www.basketball-reference.com/boxscores/202211140HOU.html,"16,098",2:18,Toyota Center
"Mon, Nov 14, 2022",8:00p,Atlanta Hawks,121,Milwaukee Bucks,106,https://www.basketball-reference.com/boxscores/202211140MIL.html,"17,341",2:21,Fiserv Forum
"Mon, Nov 14, 2022",10:00p,San Antonio Spurs,95,Golden State Warriors,132,https://www.basketball-reference.com/boxscores/202211140GSW.html,"18,064",2:10,Chase Center
"Tue, Nov 15, 2022",7:30p,Memphis Grizzlies,102,New Orleans Pelicans,113,https://www.basketball-reference.com/boxscores/202211150NOP.html,"14,032",2:13,Smoothie King Center
"Tue, Nov 15, 2022",8:30p,Los Angeles Clippers,101,Dallas Mavericks,103,https://www.basketball-reference.com/boxscores/202211150DAL.html,"19,810",2:22,American Airlines Center
"Tue, Nov 15, 2022",9:00p,New York Knicks,118,Utah Jazz,111,https://www.basketball-reference.com/boxscores/202211150UTA.html,"18,206",2:11,Vivint Arena
"Tue, Nov 15, 2022",10:00p,San Antonio Spurs,110,Portland Trail Blazers,117,https://www.basketball-reference.com/boxscores/202211150POR.html,"19,012",2:12,Moda Center
"Tue, Nov 15, 2022",10:00p,Brooklyn Nets,121,Sacramento Kings,153,https://www.basketball-reference.com/boxscores/202211150SAC.html,"17,611",2:21,Golden 1 Center
"Wed, Nov 16, 2022",7:00p,Indiana Pacers,125,Charlotte Hornets,113,https://www.basketball-reference.com/boxscores/202211160CHO.html,"14,756",2:15,Spectrum Center
"Wed, Nov 16, 2022",7:00p,Minnesota Timberwolves,126,Orlando Magic,108,https://www.basketball-reference.com/boxscores/202211160ORL.html,"16,527",2:07,Amway Center
"Wed, Nov 16, 2022",7:00p,Oklahoma City Thunder,121,Washington Wizards,120,https://www.basketball-reference.com/boxscores/202211160WAS.html,"12,630",2:15,Capital One Arena
"Wed, Nov 16, 2022",7:30p,Boston Celtics,126,Atlanta Hawks,101,https://www.basketball-reference.com/boxscores/202211160ATL.html,"18,165",2:03,State Farm Arena
"Wed, Nov 16, 2022",7:30p,Miami Heat,104,Toronto Raptors,112,https://www.basketball-reference.com/boxscores/202211160TOR.html,"19,800",2:16,Scotiabank Arena
"Wed, Nov 16, 2022",8:00p,Cleveland Cavaliers,98,Milwaukee Bucks,113,https://www.basketball-reference.com/boxscores/202211160MIL.html,"17,341",2:07,Fiserv Forum
"Wed, Nov 16, 2022",8:00p,Chicago Bulls,110,New Orleans Pelicans,124,https://www.basketball-reference.com/boxscores/202211160NOP.html,"14,658",2:12,Smoothie King Center
"Wed, Nov 16, 2022",8:30p,Houston Rockets,101,Dallas Mavericks,92,https://www.basketball-reference.com/boxscores/202211160DAL.html,"19,602",2:11,American Airlines Center
"Wed, Nov 16, 2022",10:00p,New York Knicks,106,Denver Nuggets,103,https://www.basketball-reference.com/boxscores/202211160DEN.html,"18,210",2:17,Ball Arena
"Wed, Nov 16, 2022",10:00p,Golden State Warriors,119,Phoenix Suns,130,https://www.basketball-reference.com/boxscores/202211160PHO.html,"17,071",2:18,Footprint Center
"Thu, Nov 17, 2022",10:00p,Brooklyn Nets,109,Portland Trail Blazers,107,https://www.basketball-reference.com/boxscores/202211170POR.html,"19,393",2:27,Moda Center
"Thu, Nov 17, 2022",10:00p,San Antonio Spurs,112,Sacramento Kings,130,https://www.basketball-reference.com/boxscores/202211170SAC.html,"16,522",2:09,Golden 1 Center
"Thu, Nov 17, 2022",10:30p,Detroit Pistons,91,Los Angeles Clippers,96,https://www.basketball-reference.com/boxscores/202211170LAC.html,"17,822",2:30,Crypto.com Arena
"Fri, Nov 18, 2022",7:00p,Miami Heat,106,Washington Wizards,107,https://www.basketball-reference.com/boxscores/202211180WAS.html,"18,772",2:31,Capital One Arena
"Fri, Nov 18, 2022",7:30p,Charlotte Hornets,122,Cleveland Cavaliers,132,https://www.basketball-reference.com/boxscores/202211180CLE.html,"19,432",2:53,Rocket Mortgage Fieldhouse
"Fri, Nov 18, 2022",7:30p,Milwaukee Bucks,102,Philadelphia 76ers,110,https://www.basketball-reference.com/boxscores/202211180PHI.html,"19,769",2:24,Wells Fargo Center
"Fri, Nov 18, 2022",8:00p,Orlando Magic,108,Chicago Bulls,107,https://www.basketball-reference.com/boxscores/202211180CHI.html,"21,031",2:18,United Center
"Fri, Nov 18, 2022",8:00p,Indiana Pacers,99,Houston Rockets,91,https://www.basketball-reference.com/boxscores/202211180HOU.html,"15,882",2:34,Toyota Center
"Fri, Nov 18, 2022",8:00p,Oklahoma City Thunder,110,Memphis Grizzlies,121,https://www.basketball-reference.com/boxscores/202211180MEM.html,"17,324",2:13,FedEx Forum
"Fri, Nov 18, 2022",8:30p,Denver Nuggets,99,Dallas Mavericks,127,https://www.basketball-reference.com/boxscores/202211180DAL.html,"20,135",2:04,American Airlines Center
"Fri, Nov 18, 2022",8:30p,Boston Celtics,117,New Orleans Pelicans,109,https://www.basketball-reference.com/boxscores/202211180NOP.html,"17,828",2:01,Smoothie King Center
"Fri, Nov 18, 2022",9:00p,Phoenix Suns,133,Utah Jazz,134,https://www.basketball-reference.com/boxscores/202211180UTA.html,"18,206",2:16,Vivint Arena
"Fri, Nov 18, 2022",10:00p,New York Knicks,101,Golden State Warriors,111,https://www.basketball-reference.com/boxscores/202211180GSW.html,"18,064",2:20,Chase Center
"Fri, Nov 18, 2022",10:30p,Detroit Pistons,121,Los Angeles Lakers,128,https://www.basketball-reference.com/boxscores/202211180LAL.html,"18,095",2:25,Crypto.com Arena
"Sat, Nov 19, 2022",6:00p,Toronto Raptors,122,Atlanta Hawks,124,https://www.basketball-reference.com/boxscores/202211190ATL.html,"18,051",2:40,State Farm Arena
"Sat, Nov 19, 2022",7:00p,Orlando Magic,113,Indiana Pacers,114,https://www.basketball-reference.com/boxscores/202211190IND.html,"14,478",2:11,Gainbridge Fieldhouse
"Sat, Nov 19, 2022",7:30p,Minnesota Timberwolves,112,Philadelphia 76ers,109,https://www.basketball-reference.com/boxscores/202211190PHI.html,"20,515",2:23,Wells Fargo Center
"Sat, Nov 19, 2022",10:00p,Utah Jazz,118,Portland Trail Blazers,113,https://www.basketball-reference.com/boxscores/202211190POR.html,"19,595",2:18,Moda Center
"Sat, Nov 19, 2022",10:30p,San Antonio Spurs,97,Los Angeles Clippers,119,https://www.basketball-reference.com/boxscores/202211190LAC.html,"18,581",2:02,Crypto.com Arena
"Sun, Nov 20, 2022",3:30p,New York Knicks,95,Phoenix Suns,116,https://www.basketball-reference.com/boxscores/202211200PHO.html,"17,071",2:04,Footprint Center
"Sun, Nov 20, 2022",6:00p,Detroit Pistons,129,Sacramento Kings,137,https://www.basketball-reference.com/boxscores/202211200SAC.html,"17,866",2:29,Golden 1 Center
"Sun, Nov 20, 2022",6:00p,Charlotte Hornets,102,Washington Wizards,106,https://www.basketball-reference.com/boxscores/202211200WAS.html,"14,289",2:17,Capital One Arena
"Sun, Nov 20, 2022",7:00p,Memphis Grizzlies,115,Brooklyn Nets,127,https://www.basketball-reference.com/boxscores/202211200BRK.html,"18,241",2:12,Barclays Center
"Sun, Nov 20, 2022",7:00p,Miami Heat,87,Cleveland Cavaliers,113,https://www.basketball-reference.com/boxscores/202211200CLE.html,"19,432",2:06,Rocket Mortgage Fieldhouse
"Sun, Nov 20, 2022",7:00p,Golden State Warriors,127,Houston Rockets,120,https://www.basketball-reference.com/boxscores/202211200HOU.html,"18,055",2:09,Toyota Center
"Sun, Nov 20, 2022",7:30p,Denver Nuggets,98,Dallas Mavericks,97,https://www.basketball-reference.com/boxscores/202211200DAL.html,"20,244",2:12,American Airlines Center
"Sun, Nov 20, 2022",9:30p,San Antonio Spurs,92,Los Angeles Lakers,123,https://www.basketball-reference.com/boxscores/202211200LAL.html,"18,211",2:02,Crypto.com Arena
"Mon, Nov 21, 2022",7:00p,Atlanta Hawks,102,Cleveland Cavaliers,114,https://www.basketball-reference.com/boxscores/202211210CLE.html,"19,432",2:16,Rocket Mortgage Fieldhouse
"Mon, Nov 21, 2022",7:00p,Orlando Magic,102,Indiana Pacers,123,https://www.basketball-reference.com/boxscores/202211210IND.html,"14,029",2:20,Gainbridge Fieldhouse
"Mon, Nov 21, 2022",8:00p,Boston Celtics,107,Chicago Bulls,121,https://www.basketball-reference.com/boxscores/202211210CHI.html,"20,786",2:05,United Center
"Mon, Nov 21, 2022",8:00p,Portland Trail Blazers,111,Milwaukee Bucks,119,https://www.basketball-reference.com/boxscores/202211210MIL.html,"17,341",2:13,Fiserv Forum
"Mon, Nov 21, 2022",8:00p,Miami Heat,101,Minnesota Timberwolves,105,https://www.basketball-reference.com/boxscores/202211210MIN.html,"16,583",2:21,Target Center
"Mon, Nov 21, 2022",8:00p,Golden State Warriors,83,New Orleans Pelicans,128,https://www.basketball-reference.com/boxscores/202211210NOP.html,"18,589",2:05,Smoothie King Center
"Mon, Nov 21, 2022",8:00p,New York Knicks,129,Oklahoma City Thunder,119,https://www.basketball-reference.com/boxscores/202211210OKC.html,"15,079",2:11,Paycom Center
"Mon, Nov 21, 2022",10:30p,Utah Jazz,114,Los Angeles Clippers,121,https://www.basketball-reference.com/boxscores/202211210LAC.html,"19,068",2:13,Crypto.com Arena
"Tue, Nov 22, 2022",7:30p,Brooklyn Nets,106,Philadelphia 76ers,115,https://www.basketball-reference.com/boxscores/202211220PHI.html,"20,184",2:17,Wells Fargo Center
"Tue, Nov 22, 2022",8:00p,Sacramento Kings,113,Memphis Grizzlies,109,https://www.basketball-reference.com/boxscores/202211220MEM.html,"16,826",2:27,FedEx Forum
"Tue, Nov 22, 2022",9:00p,Detroit Pistons,110,Denver Nuggets,108,https://www.basketball-reference.com/boxscores/202211220DEN.html,"19,635",2:18,Ball Arena
"Tue, Nov 22, 2022",10:00p,Los Angeles Lakers,105,Phoenix Suns,115,https://www.basketball-reference.com/boxscores/202211220PHO.html,"17,071",2:19,Footprint Center
"Wed, Nov 23, 2022",7:00p,Philadelphia 76ers,101,Charlotte Hornets,107,https://www.basketball-reference.com/boxscores/202211230CHO.html,"16,910",2:12,Spectrum Center
"Wed, Nov 23, 2022",7:00p,Portland Trail Blazers,96,Cleveland Cavaliers,114,https://www.basketball-reference.com/boxscores/202211230CLE.html,"19,432",2:09,Rocket Mortgage Fieldhouse
"Wed, Nov 23, 2022",7:00p,Minnesota Timberwolves,115,Indiana Pacers,101,https://www.basketball-reference.com/boxscores/202211230IND.html,"15,751",2:13,Gainbridge Fieldhouse
"Wed, Nov 23, 2022",7:30p,Sacramento Kings,106,Atlanta Hawks,115,https://www.basketball-reference.com/boxscores/202211230ATL.html,"18,173",2:10,State Farm Arena
"Wed, Nov 23, 2022",7:30p,Dallas Mavericks,112,Boston Celtics,125,https://www.basketball-reference.com/boxscores/202211230BOS.html,"19,156",2:10,TD Garden
"Wed, Nov 23, 2022",7:30p,Washington Wizards,105,Miami Heat,113,https://www.basketball-reference.com/boxscores/202211230MIA.html,"19,600",2:15,Kaseya Center
"Wed, Nov 23, 2022",7:30p,Brooklyn Nets,112,Toronto Raptors,98,https://www.basketball-reference.com/boxscores/202211230TOR.html,"19,800",2:04,Scotiabank Arena
"Wed, Nov 23, 2022",8:00p,Chicago Bulls,118,Milwaukee Bucks,113,https://www.basketball-reference.com/boxscores/202211230MIL.html,"17,341",2:23,Fiserv Forum
"Wed, Nov 23, 2022",8:00p,Denver Nuggets,131,Oklahoma City Thunder,126,https://www.basketball-reference.com/boxscores/202211230OKC.html,"13,656",2:36,Paycom Center
"Wed, Nov 23, 2022",8:00p,New Orleans Pelicans,129,San Antonio Spurs,110,https://www.basketball-reference.com/boxscores/202211230SAS.html,"14,947",2:11,AT&T Center
"Wed, Nov 23, 2022",9:00p,Detroit Pistons,125,Utah Jazz,116,https://www.basketball-reference.com/boxscores/202211230UTA.html,"18,206",2:08,Vivint Arena
"Wed, Nov 23, 2022",10:00p,Los Angeles Clippers,107,Golden State Warriors,124,https://www.basketball-reference.com/boxscores/202211230GSW.html,"18,064",2:18,Chase Center
"Fri, Nov 25, 2022",5:00p,Minnesota Timberwolves,108,Charlotte Hornets,110,https://www.basketball-reference.com/boxscores/202211250CHO.html,"17,924",2:20,Spectrum Center
"Fri, Nov 25, 2022",7:00p,Philadelphia 76ers,107,Orlando Magic,99,https://www.basketball-reference.com/boxscores/202211250ORL.html,"15,384",2:12,Amway Center
"Fri, Nov 25, 2022",7:30p,Portland Trail Blazers,132,New York Knicks,129,https://www.basketball-reference.com/boxscores/202211250NYK.html,"19,812",2:49,Madison Square Garden (IV)
